Epoch,train_sat_kb,test_sat_kb,train_accuracy,test_accuracy
40,0.5573115348815918,0.5580435991287231,0.760245144367218,0.7585811018943787
41,0.5594335198402405,0.5573506951332092,0.762826681137085,0.7517248392105103
42,0.5585509538650513,0.5585693120956421,0.7629722952842712,0.7659826874732971
43,0.5603116154670715,0.5472689270973206,0.7631129622459412,0.7495695352554321
44,0.5597864985466003,0.5592997074127197,0.7636610865592957,0.7617610096931458
45,0.5594261288642883,0.5584385991096497,0.7623890042304993,0.7525054812431335
46,0.5580033659934998,0.5590407252311707,0.7627405524253845,0.7639479041099548
47,0.5597813129425049,0.5667586922645569,0.7624757885932922,0.7667460441589355
48,0.5596839785575867,0.5518519878387451,0.7621773481369019,0.7505969405174255
49,0.5598242282867432,0.5655099749565125,0.7630426287651062,0.7698513269424438
50,0.5604044795036316,0.5582326650619507,0.7641052007675171,0.7582740187644958
51,0.5616716146469116,0.5587686896324158,0.7656363248825073,0.7540695667266846
52,0.5606513619422913,0.5560416579246521,0.7654411792755127,0.7630524635314941
53,0.5603476166725159,0.5494309663772583,0.7671329975128174,0.763405442237854
54,0.5586842894554138,0.5564782619476318,0.7648815512657166,0.7616404294967651
55,0.5577855706214905,0.5562378764152527,0.7643555998802185,0.7582510709762573
56,0.5611926913261414,0.5636957287788391,0.7667563557624817,0.7696160078048706
57,0.5600608587265015,0.5507580637931824,0.7657016515731812,0.7507031559944153
58,0.5612742900848389,0.5593189597129822,0.7667419910430908,0.7635231614112854
59,0.561351478099823,0.5577675104141235,0.7668991088867188,0.7594736814498901
60,0.561516523361206,0.5623763799667358,0.7656887173652649,0.7646825909614563
61,0.5611023306846619,0.5580990314483643,0.7672147750854492,0.765623927116394
62,0.5597115755081177,0.5552231073379517,0.7617691159248352,0.7540322542190552
63,0.5615644454956055,0.5609483122825623,0.7683455348014832,0.7681092619895935
64,0.5608221888542175,0.5553021430969238,0.7677199244499207,0.7612616419792175
65,0.5605942606925964,0.5588374137878418,0.7651836276054382,0.7664016485214233
66,0.5608409643173218,0.5668637156486511,0.763020396232605,0.768505334854126
67,0.5621201395988464,0.5621094703674316,0.7639380693435669,0.7644845843315125
68,0.561949610710144,0.5646945834159851,0.7617906332015991,0.7646366953849792
69,0.5635479688644409,0.5620238184928894,0.7652266621589661,0.7545689344406128
70,0.5601774454116821,0.5617220997810364,0.7635692358016968,0.7688066959381104
71,0.5615642666816711,0.560368537902832,0.7628883719444275,0.7620020508766174
72,0.5622556209564209,0.5607542991638184,0.765235960483551,0.7571260333061218
73,0.5615899562835693,0.5474449992179871,0.7648922801017761,0.7525829672813416
74,0.561118483543396,0.5545059442520142,0.7652589082717896,0.7513173222541809
75,0.561334490776062,0.5587303638458252,0.7657023668289185,0.7580932378768921
76,0.5614265203475952,0.5565638542175293,0.7638311386108398,0.7431867718696594
77,0.55921471118927,0.5665014982223511,0.7626566290855408,0.774908185005188
78,0.562122642993927,0.5456814765930176,0.764175534248352,0.7453535795211792
79,0.561500608921051,0.5631944537162781,0.7638648748397827,0.7707180380821228
80,0.5622003078460693,0.5496518611907959,0.7644854784011841,0.7537854313850403
81,0.5615845322608948,0.5566560626029968,0.7650903463363647,0.7534754872322083
82,0.560127854347229,0.5500999093055725,0.7629773616790771,0.7552778124809265
83,0.560084342956543,0.5607265830039978,0.7626221776008606,0.7623866200447083
84,0.5627488493919373,0.5632059574127197,0.7665826678276062,0.7658076286315918
85,0.5623879432678223,0.5619845986366272,0.7670978307723999,0.7639852166175842
86,0.5626519322395325,0.5616323351860046,0.7664894461631775,0.7626851201057434
87,0.5622130036354065,0.5590519905090332,0.7656822800636292,0.7602887153625488
88,0.5617005228996277,0.5581633448600769,0.7658989429473877,0.7567960023880005
89,0.5619256496429443,0.5614824295043945,0.7651255130767822,0.7588996887207031
90,0.5625371932983398,0.5642428398132324,0.7656807899475098,0.7639651298522949
91,0.5614789128303528,0.5584030747413635,0.7658881545066833,0.7608827948570251
92,0.5623612999916077,0.5657309889793396,0.767260730266571,0.7680834531784058
93,0.5607714056968689,0.5648205876350403,0.766589879989624,0.7722936272621155
94,0.5614585280418396,0.5573704838752747,0.7654461860656738,0.7588565945625305
95,0.5616874694824219,0.5611409544944763,0.764362096786499,0.7616404294967651
96,0.5625161528587341,0.5590824484825134,0.7669995427131653,0.7622058391571045
97,0.5610699653625488,0.5584203600883484,0.7649934887886047,0.7626391649246216
98,0.5616704225540161,0.5595321655273438,0.7663710117340088,0.7660601735115051
99,0.5621709227561951,0.566016435623169,0.7649396657943726,0.7713178992271423
100,0.5626047849655151,0.5625928640365601,0.7651957869529724,0.7616576552391052
101,0.5621711015701294,0.5541973114013672,0.7682207226753235,0.7547497153282166
102,0.5614281892776489,0.5676824450492859,0.766028106212616,0.7755337953567505
103,0.5608562231063843,0.558148980140686,0.7638490796089172,0.7529330849647522
104,0.5620025992393494,0.5591843128204346,0.7643663883209229,0.7566410303115845
105,0.5621243715286255,0.5553933382034302,0.7629170417785645,0.7532430291175842
106,0.5626450777053833,0.5712945461273193,0.7668467164039612,0.7781913876533508
107,0.5630819201469421,0.5583613514900208,0.7671588659286499,0.7626133561134338
108,0.5634687542915344,0.5634669065475464,0.76759934425354,0.7601796388626099
109,0.5626277923583984,0.5672789812088013,0.7658479809761047,0.7671593427658081
110,0.5621787905693054,0.5525994896888733,0.7652087211608887,0.753842830657959
111,0.5613754391670227,0.5666012167930603,0.7668517827987671,0.7651302814483643
112,0.5621367692947388,0.5639119744300842,0.7663990259170532,0.767871081829071
113,0.5624147057533264,0.5676383376121521,0.7648191452026367,0.7697652578353882
114,0.560915470123291,0.5622808933258057,0.765686571598053,0.7604120969772339
115,0.5620401501655579,0.5596670508384705,0.7648133635520935,0.7563052177429199
116,0.5615689754486084,0.5622754096984863,0.765628457069397,0.7609487771987915
117,0.5628823041915894,0.5621483325958252,0.7676316499710083,0.7708271145820618
118,0.5617550015449524,0.5612912178039551,0.7645665407180786,0.7560928463935852
119,0.5620248317718506,0.5656901597976685,0.7642824649810791,0.7646854519844055
120,0.5618853569030762,0.5595928430557251,0.7638332843780518,0.7594678997993469
121,0.5631294846534729,0.5619269609451294,0.7655165195465088,0.7648146152496338
122,0.5622120499610901,0.5605055093765259,0.7661385536193848,0.761918842792511
123,0.5596030354499817,0.5605746507644653,0.7636876702308655,0.7590919733047485
124,0.5621383190155029,0.5600206255912781,0.766579806804657,0.7636035084724426
125,0.5623089075088501,0.5534236431121826,0.7663638591766357,0.7601107954978943
126,0.5602611303329468,0.5637400150299072,0.7642709612846375,0.76912522315979
127,0.5626246333122253,0.5523014664649963,0.7654289603233337,0.7519228458404541
128,0.5620114207267761,0.5588964819908142,0.7643484473228455,0.7656899094581604
129,0.5630927681922913,0.5637174844741821,0.7674078345298767,0.7699517607688904
130,0.5624233484268188,0.558487057685852,0.7647889852523804,0.7681379914283752
131,0.5621987581253052,0.5585234761238098,0.7649834156036377,0.7576397657394409
132,0.5621687173843384,0.5639762878417969,0.7669923901557922,0.7698714137077332
133,0.5631638765335083,0.5593366622924805,0.7676876187324524,0.7625530958175659
134,0.5629703402519226,0.5643917322158813,0.7663954496383667,0.7636952996253967
135,0.5624986886978149,0.5701500773429871,0.7661034464836121,0.7794426679611206
136,0.5628995299339294,0.5690981149673462,0.767437219619751,0.7754046320915222
137,0.562692403793335,0.5593269467353821,0.7655408978462219,0.7580128312110901
138,0.5630324482917786,0.5640132427215576,0.7674171328544617,0.7694064974784851
139,0.5621107816696167,0.5595053434371948,0.7668381333351135,0.7553696632385254
140,0.5623434782028198,0.5701212286949158,0.7675555944442749,0.7754390835762024
141,0.5609235763549805,0.5572149753570557,0.765091061592102,0.7600533962249756
142,0.5627111196517944,0.5578658580780029,0.7669292688369751,0.7580358386039734
143,0.5629467964172363,0.5626007914543152,0.7677528858184814,0.7669240236282349
144,0.5621558427810669,0.5610930323600769,0.765950620174408,0.7634456157684326
145,0.5618001818656921,0.5601545572280884,0.766579806804657,0.7608913779258728
146,0.5621570944786072,0.5574694275856018,0.7646512389183044,0.7611037492752075
147,0.5627245903015137,0.5664443373680115,0.7646914124488831,0.7658764719963074
148,0.5629760026931763,0.5665220618247986,0.766640841960907,0.7665508985519409
149,0.5625148415565491,0.5668643116950989,0.7660869359970093,0.7713982462882996
150,0.5627081990242004,0.5642005801200867,0.7656965851783752,0.7727528214454651
151,0.5638012290000916,0.5648287534713745,0.7677924036979675,0.7677850127220154
152,0.5631623864173889,0.5625827312469482,0.7658386826515198,0.758027195930481
153,0.5628643035888672,0.5635192394256592,0.7666752338409424,0.7717569470405579
154,0.5630782842636108,0.5520976781845093,0.7664800882339478,0.7517362833023071
155,0.5623272657394409,0.5656259655952454,0.7656514048576355,0.7682642340660095
156,0.5619462132453918,0.5659176707267761,0.7659886479377747,0.7750086188316345
157,0.5632660984992981,0.5568247437477112,0.7680908441543579,0.7583141922950745
158,0.562768816947937,0.5604230761528015,0.766521692276001,0.7562536001205444
159,0.5630481839179993,0.5638775825500488,0.7664241194725037,0.7643094658851624
160,0.563697874546051,0.5614290833473206,0.766880452632904,0.7653024792671204
161,0.5630480647087097,0.5617809295654297,0.7671552300453186,0.7634599804878235
162,0.5641160011291504,0.5600631237030029,0.7686548233032227,0.7605441212654114
163,0.5634814500808716,0.5621713399887085,0.7679086327552795,0.7606446146965027
164,0.5625976324081421,0.568009078502655,0.7670433521270752,0.7758609652519226
165,0.5622455477714539,0.5547083616256714,0.7676589488983154,0.7755538821220398
166,0.5613381266593933,0.5637010931968689,0.7669751644134521,0.7652537226676941
167,0.5626516938209534,0.5621440410614014,0.7671236991882324,0.7653111219406128
168,0.5622546672821045,0.5625828504562378,0.767299473285675,0.7664045691490173
169,0.5635150671005249,0.5637750625610352,0.7675771117210388,0.7702014446258545
170,0.5645537972450256,0.5619086027145386,0.7680879831314087,0.7671851515769958
171,0.5641178488731384,0.5675308108329773,0.7680033445358276,0.7690190672874451
172,0.5629939436912537,0.5636003613471985,0.768139660358429,0.7704626321792603
173,0.5623906850814819,0.5597880482673645,0.7673633098602295,0.7577143907546997
174,0.5627411007881165,0.5649541020393372,0.7663401961326599,0.7695586085319519
175,0.564674437046051,0.5684540867805481,0.7668560743331909,0.7670301795005798
176,0.5632340312004089,0.5583077073097229,0.7659929394721985,0.7510188221931458
177,0.563411295413971,0.5682015419006348,0.766422688961029,0.7772356867790222
178,0.5631672143936157,0.5668179392814636,0.766621470451355,0.7712805867195129
179,0.5620432496070862,0.5646222233772278,0.764661967754364,0.7726351618766785
180,0.5625308156013489,0.569779098033905,0.7680435180664062,0.7762513160705566
181,0.5640372037887573,0.5661348104476929,0.7679272890090942,0.7710366249084473
182,0.5643988847732544,0.5643953084945679,0.7686770558357239,0.7689300775527954
183,0.5636200904846191,0.5594720244407654,0.7679854035377502,0.7637642025947571
184,0.564751386642456,0.5649876594543457,0.7691469788551331,0.7648203372955322
185,0.5642215609550476,0.5663136839866638,0.769439697265625,0.7684020400047302
186,0.5632563233375549,0.5583652257919312,0.7681382298469543,0.7586557269096375
187,0.5634060502052307,0.5637215375900269,0.7691692113876343,0.7716192007064819
188,0.5645380616188049,0.5648055672645569,0.7690264582633972,0.7691539525985718
189,0.5618947744369507,0.5645639896392822,0.7684969305992126,0.770118236541748
190,0.5645706057548523,0.5622767806053162,0.769555926322937,0.7649006843566895
191,0.5643711090087891,0.5659699440002441,0.7685256600379944,0.7683704495429993
192,0.5644644498825073,0.5652729868888855,0.7696298360824585,0.7661721110343933
193,0.5626429319381714,0.5598834753036499,0.7689439654350281,0.7661892771720886
194,0.5625401735305786,0.5624666213989258,0.7690415382385254,0.7675439119338989
195,0.5629739165306091,0.5620362162590027,0.7683025002479553,0.7667833566665649
196,0.5623100399971008,0.5675581097602844,0.7668725848197937,0.7714785933494568
197,0.5640398859977722,0.5623515248298645,0.7681245803833008,0.7638301849365234
198,0.5645261406898499,0.5600557923316956,0.7685048580169678,0.760351836681366
199,0.5639029741287231,0.5662503242492676,0.766063928604126,0.7648662328720093
200,0.5641053915023804,0.5666630864143372,0.7665403485298157,0.7635116577148438
201,0.5632124543190002,0.5624673962593079,0.7678691744804382,0.7696504592895508
202,0.563765823841095,0.5597016215324402,0.7670361399650574,0.75929856300354
203,0.5644917488098145,0.560826301574707,0.7694016695022583,0.7664648294448853
204,0.5646090507507324,0.5630066990852356,0.7683484554290771,0.7692572474479675
205,0.5630552768707275,0.5588624477386475,0.7689611315727234,0.759749174118042
206,0.5632617473602295,0.5585975050926208,0.7675225734710693,0.7547928094863892
207,0.5645393133163452,0.5625737309455872,0.7689159512519836,0.7614883184432983
208,0.5651746392250061,0.5673730373382568,0.7700538635253906,0.7709161043167114
209,0.5650325417518616,0.5639773607254028,0.77015221118927,0.765001118183136
210,0.5646735429763794,0.5617603659629822,0.7695889472961426,0.759223997592926
211,0.5639190673828125,0.5618055462837219,0.771270751953125,0.7656267881393433
212,0.5629236102104187,0.5598160624504089,0.7683656215667725,0.7610349059104919
213,0.564138650894165,0.5620813965797424,0.7688578367233276,0.7598037123680115
214,0.5651798844337463,0.5584514737129211,0.7694074511528015,0.7614825963973999
215,0.5636093616485596,0.5684718489646912,0.768173336982727,0.7733124494552612
216,0.5643031597137451,0.559552788734436,0.7684445977210999,0.7617380619049072
217,0.5640295743942261,0.5624333024024963,0.7685328125953674,0.7679715156555176
218,0.5637370347976685,0.5595400929450989,0.7687681317329407,0.7536935806274414
219,0.5639223456382751,0.5659081935882568,0.770122766494751,0.7678136825561523
220,0.5628306865692139,0.5614545941352844,0.7700266242027283,0.7649896740913391
221,0.5637340545654297,0.5645020604133606,0.7676575183868408,0.7694409489631653
222,0.5644860863685608,0.5646869540214539,0.7693765759468079,0.7688870429992676
223,0.5642552971839905,0.5628162622451782,0.768636167049408,0.7657874822616577
224,0.5630646347999573,0.5668160915374756,0.7666687965393066,0.7721989154815674
225,0.5642846822738647,0.5694977641105652,0.7697131037712097,0.7676873803138733
226,0.564922571182251,0.5644303560256958,0.7690357565879822,0.7640426158905029
227,0.5646081566810608,0.5632161498069763,0.7681912779808044,0.7621139883995056
228,0.5647614002227783,0.5588856339454651,0.7701895236968994,0.7573068737983704
229,0.5644310116767883,0.56283038854599,0.7695351243019104,0.7593588829040527
230,0.5637820363044739,0.5498828887939453,0.769323468208313,0.7571719884872437
231,0.5626764297485352,0.5611563324928284,0.7669636607170105,0.7580329179763794
232,0.5640915036201477,0.5668784976005554,0.7672147750854492,0.7696188688278198
233,0.5626786947250366,0.5660802125930786,0.767456591129303,0.774936854839325
234,0.564985454082489,0.561634361743927,0.7697712182998657,0.7661117911338806
235,0.5647678375244141,0.5661158561706543,0.7676230669021606,0.7624210715293884
236,0.5657325983047485,0.5615226030349731,0.7702935338020325,0.7576340436935425
237,0.5645274519920349,0.5605249404907227,0.7685027122497559,0.7608770728111267
238,0.5644561052322388,0.5637819766998291,0.769733190536499,0.7659683227539062
239,0.5643499493598938,0.5668272376060486,0.7698020339012146,0.7724629640579224
240,0.5655466318130493,0.5650472044944763,0.7718598246574402,0.7675725817680359
241,0.565414547920227,0.5643742680549622,0.7705346345901489,0.7622144222259521
242,0.5652642846107483,0.5582775473594666,0.7709658145904541,0.760788083076477
243,0.5655888915061951,0.5503672361373901,0.7708961963653564,0.7603461146354675
244,0.5648638606071472,0.563930869102478,0.7700875997543335,0.7675783634185791
245,0.5659593939781189,0.5656538605690002,0.7702282667160034,0.7720726728439331
246,0.5641286969184875,0.5668641328811646,0.7688915729522705,0.767747700214386
247,0.5650507211685181,0.5670689344406128,0.7703365683555603,0.7707094550132751
248,0.5650834441184998,0.5530502796173096,0.7713367342948914,0.7558374404907227
249,0.5645437240600586,0.5664892792701721,0.770803689956665,0.7718803882598877
250,0.5646735429763794,0.5651012063026428,0.7692323923110962,0.7636609077453613
251,0.5631954073905945,0.5627599954605103,0.7689317464828491,0.7660831212997437
252,0.5655569434165955,0.5675991177558899,0.7698630094528198,0.7725978493690491
253,0.5646098852157593,0.56594318151474,0.7693808674812317,0.7697537541389465
254,0.5652295351028442,0.5634077191352844,0.7699821591377258,0.7706032395362854
255,0.5649977922439575,0.565325140953064,0.7701091170310974,0.7639191746711731
256,0.5672004222869873,0.5646948218345642,0.7690788507461548,0.7733153700828552
257,0.5656515955924988,0.5679751038551331,0.7712298631668091,0.7767190933227539
258,0.5659192800521851,0.5694239139556885,0.77118319272995,0.7725749015808105
259,0.5665883421897888,0.5656408071517944,0.7729044556617737,0.7625157833099365
260,0.5653098821640015,0.5668180584907532,0.769568145275116,0.7654316425323486
261,0.5650177597999573,0.5640902519226074,0.7715218663215637,0.772813081741333
262,0.5658884644508362,0.5652810335159302,0.7706996202468872,0.7648662328720093
263,0.5658299326896667,0.5638559460639954,0.7726590633392334,0.7642262578010559
264,0.5650812983512878,0.5534420013427734,0.7730149626731873,0.7665968537330627
265,0.5635256171226501,0.560646116733551,0.7704685926437378,0.7654029130935669
266,0.565160870552063,0.569584846496582,0.7713597416877747,0.7704281806945801
267,0.5653947591781616,0.5650836825370789,0.7703143358230591,0.7674950957298279
268,0.5652504563331604,0.565243124961853,0.7699893116950989,0.7780765891075134
269,0.565301775932312,0.5627025365829468,0.7706823945045471,0.7664016485214233
270,0.5648683309555054,0.5686379075050354,0.7712076306343079,0.7690162062644958
271,0.5652077794075012,0.56816166639328,0.7700775861740112,0.7718086242675781
272,0.5662828087806702,0.5639350414276123,0.7695114612579346,0.7689272165298462
273,0.5657370090484619,0.5648921132087708,0.7675678133964539,0.764694094657898
274,0.5654880404472351,0.5574185252189636,0.7682099342346191,0.7491103410720825
275,0.5629537105560303,0.5609387159347534,0.7688097953796387,0.7669240236282349
276,0.5649068355560303,0.5587559342384338,0.7689589858055115,0.7538686990737915
277,0.5609113574028015,0.5627838969230652,0.7658049464225769,0.7662926316261292
278,0.5651766657829285,0.5647610425949097,0.7704829573631287,0.7723108530044556
279,0.564575731754303,0.563639223575592,0.7693371176719666,0.7664992809295654
280,0.565325140953064,0.5655116438865662,0.7686734199523926,0.7649925351142883
281,0.5653110146522522,0.5649738311767578,0.7689891457557678,0.7677333354949951
282,0.5646095871925354,0.560205340385437,0.7691326141357422,0.7561272978782654
283,0.5642752647399902,0.5629425644874573,0.7683190107345581,0.7617667317390442
284,0.563179612159729,0.5641918778419495,0.7670913934707642,0.7665652632713318
285,0.5638511776924133,0.5685315728187561,0.7683900594711304,0.7732263803482056
286,0.565514087677002,0.5618553757667542,0.7718433141708374,0.762989342212677
287,0.5654623508453369,0.5659873485565186,0.7719810605049133,0.7722821831703186
288,0.5632471442222595,0.5630548000335693,0.7683506011962891,0.7711973190307617
289,0.5641553401947021,0.5673976540565491,0.770386815071106,0.7784008979797363
290,0.5640761852264404,0.5657892227172852,0.7683168649673462,0.769917368888855
291,0.5640442371368408,0.565381646156311,0.7685256600379944,0.7672052383422852
292,0.5635553598403931,0.5626939535140991,0.7613967061042786,0.7623234987258911
293,0.5630154609680176,0.5598371624946594,0.7654598355293274,0.7644673585891724
294,0.5641809105873108,0.568337082862854,0.769478440284729,0.7656784653663635
295,0.5653342604637146,0.5599868893623352,0.7712405920028687,0.7635116577148438
296,0.5653884410858154,0.5660412311553955,0.7699907422065735,0.760090708732605
297,0.5655679106712341,0.5631408095359802,0.7696937322616577,0.7651991844177246
298,0.5656036138534546,0.5635449886322021,0.7712542414665222,0.7678940296173096
299,0.5646565556526184,0.5673800706863403,0.7714752554893494,0.7800453305244446
300,0.5650608539581299,0.5632362961769104,0.7709435820579529,0.7630094289779663
301,0.5645649433135986,0.5584434866905212,0.7678999900817871,0.7626190781593323
302,0.5641189813613892,0.5565066933631897,0.7706322073936462,0.7614395618438721
303,0.5656625628471375,0.568627655506134,0.7723792791366577,0.7694868445396423
304,0.5659441351890564,0.5614497661590576,0.7715398073196411,0.7699517607688904
305,0.5638875961303711,0.5606150031089783,0.7687645554542542,0.7660773992538452
306,0.5637196898460388,0.5643661022186279,0.770386815071106,0.7674980163574219
307,0.5637922883033752,0.5655467510223389,0.770004391670227,0.7693490982055664
308,0.5656376481056213,0.5612829327583313,0.772476851940155,0.7591837644577026
309,0.5654480457305908,0.5623854994773865,0.7729252576828003,0.7647973895072937
310,0.5655449032783508,0.565753161907196,0.7740581631660461,0.7758093476295471
311,0.5648375749588013,0.5647268295288086,0.7722012996673584,0.7672885060310364
312,0.5639998316764832,0.565117359161377,0.7713905572891235,0.7723395824432373
313,0.5640607476234436,0.563764750957489,0.7723720669746399,0.7669469714164734
314,0.5655143857002258,0.5652477741241455,0.7710390090942383,0.7674291133880615
315,0.5652670860290527,0.5639688968658447,0.7710806131362915,0.7731230854988098
316,0.565010130405426,0.5670207738876343,0.7738422155380249,0.7772959470748901
317,0.5666900873184204,0.5695500373840332,0.7738350629806519,0.7779388427734375
318,0.5655912160873413,0.565629243850708,0.7712628245353699,0.7688726782798767
319,0.5643163323402405,0.5601276159286499,0.771336019039154,0.7660917043685913
320,0.5652130842208862,0.5676977038383484,0.7725614905357361,0.7723022699356079
321,0.5648189783096313,0.5692214965820312,0.7726002335548401,0.7777867317199707
322,0.5642560720443726,0.5582423210144043,0.7739735245704651,0.7660831212997437
323,0.5641008615493774,0.5692048072814941,0.7731656432151794,0.7799391746520996
324,0.5653061866760254,0.5613048672676086,0.7745998501777649,0.7678424119949341
325,0.5646827816963196,0.5628979206085205,0.7749040722846985,0.768660306930542
326,0.564458966255188,0.5622935891151428,0.7745123505592346,0.7680231928825378
327,0.5645706057548523,0.5611653327941895,0.7730422019958496,0.7720497250556946
328,0.5652768015861511,0.5620009899139404,0.7727178931236267,0.7666656970977783
329,0.5649633407592773,0.5628119111061096,0.772750198841095,0.7696906328201294
330,0.5643841028213501,0.5633059144020081,0.771064817905426,0.7681810259819031
331,0.5654460191726685,0.562309741973877,0.7737109065055847,0.7701756358146667
332,0.56520676612854,0.5642748475074768,0.7723290324211121,0.7743198275566101
333,0.5647632479667664,0.5579789876937866,0.7712133526802063,0.7645419836044312
334,0.5637490749359131,0.5565385222434998,0.7702246308326721,0.7583802342414856
335,0.5641722083091736,0.5645774602890015,0.7719387412071228,0.7689530253410339
336,0.5660660862922668,0.5626085996627808,0.7736291289329529,0.7625358700752258
337,0.5638280510902405,0.5630517601966858,0.7700144052505493,0.7657415866851807
338,0.5648033618927002,0.5689120292663574,0.7707304954528809,0.7786247134208679
339,0.5654889345169067,0.5660783648490906,0.7749026417732239,0.7728561758995056
340,0.5655453205108643,0.5641918182373047,0.7738457918167114,0.7689473032951355
341,0.5637608766555786,0.5644994378089905,0.7724653482437134,0.7700665593147278
342,0.5635965466499329,0.5606849193572998,0.7700998187065125,0.7623292207717896
343,0.5643464922904968,0.5662648677825928,0.770774245262146,0.7675668597221375
344,0.5656775236129761,0.5654810667037964,0.77044278383255,0.7722362279891968
345,0.5670995116233826,0.563980758190155,0.7709959745407104,0.7625875473022461
346,0.5653439164161682,0.5628995299339294,0.7713948488235474,0.7714785933494568
347,0.5634680986404419,0.5641029477119446,0.7717694044113159,0.7668924331665039
348,0.5645277500152588,0.5682891011238098,0.7716079354286194,0.7739582061767578
349,0.5656111836433411,0.5655931234359741,0.7717127203941345,0.7685340642929077
350,0.5651711821556091,0.5657373070716858,0.7717105746269226,0.7731431722640991
351,0.5659883618354797,0.5710198879241943,0.7715972065925598,0.7813310623168945
352,0.5660202503204346,0.5645387768745422,0.771950900554657,0.7703564167022705
353,0.5648714303970337,0.5653049349784851,0.7729482054710388,0.769527018070221
354,0.5658827424049377,0.5663532018661499,0.7744391560554504,0.7718976140022278
355,0.5653184652328491,0.5642774701118469,0.7719889283180237,0.7683647274971008
356,0.5658791661262512,0.564420759677887,0.7715232968330383,0.7656009793281555
357,0.5667640566825867,0.5689209699630737,0.772147536277771,0.7734071612358093
358,0.5663835406303406,0.5655193328857422,0.772089421749115,0.7701383233070374
359,0.5641106963157654,0.5638615489006042,0.7686160206794739,0.7698197960853577
360,0.5645766258239746,0.5633739829063416,0.7694074511528015,0.7678108215332031
361,0.5663136839866638,0.5636522173881531,0.7700868844985962,0.7688726782798767
362,0.5682704448699951,0.5656124353408813,0.7725808620452881,0.7661261558532715
363,0.5667567253112793,0.5631054043769836,0.7713948488235474,0.7647600769996643
364,0.5643555521965027,0.5624778866767883,0.769507884979248,0.768272876739502
365,0.5656754970550537,0.5666290521621704,0.7680972814559937,0.7708529233932495
366,0.5659406185150146,0.5660979747772217,0.7704556584358215,0.7700866460800171
367,0.5671370029449463,0.5680225491523743,0.7689819931983948,0.7721846103668213
368,0.566704273223877,0.5614355802536011,0.7708172798156738,0.7665910720825195
369,0.5661457180976868,0.5606800317764282,0.7703516483306885,0.7670732140541077
